p_height,p_x_speed,p_y_speed,p_z_speed,p_pitch,p_roll,p_yaw,p_temperature,p_flight_time,p_battery,p_mp_distance_x,p_mp_distance_y,p_mp_distance_z,frame.len,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,wlan.fc.type,wlan.fc.subtype,data.len,label
80,0,0,1,0,0,0,66.0,29,62,-9,-23,89,26,314,1,0,1,0,0,0,3071,0,12,0,INTRUSION
80,0,0,1,0,0,0,66.0,29,62,-9,-23,89,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,86,44,1,0,1,0,0,0,169,2,8,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,227,44,0,1,0,1,0,0,802,2,8,165,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,86,44,1,0,1,0,0,0,171,2,8,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,86,44,1,0,1,0,0,0,172,2,8,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,86,44,1,0,1,0,0,0,173,2,8,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,229,44,0,1,0,1,0,0,804,2,8,167,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,86,44,1,0,1,0,0,0,175,2,8,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,86,44,1,0,1,0,0,0,176,2,8,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,0,0,-1,-1,0,67.0,29,62,-7,-24,84,86,44,1,0,1,0,0,0,178,2,8,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,228,44,0,1,0,1,0,0,805,2,8,166,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,86,44,1,0,1,0,0,0,179,2,8,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,86,44,1,0,1,0,0,0,180,2,8,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,86,44,1,0,1,0,0,0,181,2,8,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,227,44,0,1,0,1,0,0,806,2,8,165,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,86,44,1,0,1,0,0,0,182,2,8,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,86,44,1,0,1,0,0,0,183,2,8,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,26,314,0,1,0,1,0,0,3676,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,26,314,1,0,1,0,0,0,3677,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,26,314,0,1,0,1,0,0,3678,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,67.0,30,62,0,-36,77,26,314,1,0,1,0,0,0,3679,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,0,1,0,1,0,0,3680,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,1,0,1,0,0,0,3681,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,0,1,0,1,0,0,3682,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,1,0,1,0,0,0,3689,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,0,1,0,1,0,0,3690,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,1,0,1,0,0,0,3691,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,0,1,0,1,0,0,3692,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,1,0,1,0,0,0,3693,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,0,1,0,1,0,0,3694,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,1,0,1,0,0,0,3695,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,0,1,0,1,0,0,3696,0,12,0,INTRUSION
80,0,-1,0,0,-1,0,67.0,30,62,-4,-19,83,26,314,1,0,1,0,0,0,3697,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,0,1,0,1,0,0,3698,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,1,0,1,0,0,0,3699,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,0,1,0,1,0,0,3700,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,1,0,1,0,0,0,3701,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,0,1,0,1,0,0,3702,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,1,0,1,0,0,0,3703,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,0,1,0,1,0,0,3704,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,1,0,1,0,0,0,3705,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,0,1,0,1,0,0,3706,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,0,1,0,1,0,0,3710,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,1,0,1,0,0,0,3711,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,67.0,31,62,-5,-13,82,26,314,1,0,1,0,0,0,3717,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,1,0,1,0,0,0,3719,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,1,0,1,0,0,0,3841,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,0,1,0,1,0,0,3842,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,1,0,1,0,0,0,3843,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,0,1,0,1,0,0,3844,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,1,0,1,0,0,0,3845,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,0,1,0,1,0,0,3846,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,1,0,1,0,0,0,3847,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,0,1,0,1,0,0,3848,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,1,0,1,0,0,0,3849,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,0,1,0,1,0,0,3850,0,12,0,INTRUSION
70,0,-1,0,-2,0,0,67.0,31,62,-3,-8,81,26,314,1,0,1,0,0,0,3851,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,1,0,1,0,0,0,3853,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,0,1,0,1,0,0,3854,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,1,0,1,0,0,0,3855,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,0,1,0,1,0,0,3856,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,0,1,0,1,0,0,3858,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,1,0,1,0,0,0,3859,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,0,1,0,1,0,0,3860,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,1,0,1,0,0,0,3861,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,0,1,0,1,0,0,3862,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,1,0,1,0,0,0,3863,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,0,1,0,1,0,0,3864,0,12,0,INTRUSION
70,0,-1,0,-1,0,0,67.0,32,62,-4,-6,80,26,314,1,0,1,0,0,0,3865,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,0,1,0,1,0,0,3866,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,1,0,1,0,0,0,3867,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,0,1,0,1,0,0,3868,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,1,0,1,0,0,0,3869,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,0,1,0,1,0,0,3870,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,1,0,1,0,0,0,3871,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,0,1,0,1,0,0,3872,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,1,0,1,0,0,0,3873,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,0,1,0,1,0,0,3874,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,1,0,1,0,0,0,3875,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,0,1,0,1,0,0,3876,0,12,0,INTRUSION
70,0,0,0,0,1,0,67.0,32,62,-1,-4,80,26,314,0,1,0,1,0,0,3878,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,1,0,1,0,0,0,3879,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,0,1,0,1,0,0,3880,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,1,0,1,0,0,0,3881,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,0,1,0,1,0,0,3882,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,1,0,1,0,0,0,3883,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,0,1,0,1,0,0,3884,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,1,0,1,0,0,0,3885,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,0,1,0,1,0,0,3886,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,1,0,1,0,0,0,3887,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,1,0,1,0,0,0,3889,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,0,1,0,1,0,0,3890,0,12,0,INTRUSION
70,4,0,0,0,0,0,67.0,33,62,4,-8,81,26,314,1,0,1,0,0,0,3891,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,0,1,0,1,0,0,3892,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,1,0,1,0,0,0,3893,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,0,1,0,1,0,0,3894,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,1,0,1,0,0,0,3895,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,0,1,0,1,0,0,3896,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,1,0,1,0,0,0,3897,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,0,1,0,1,0,0,3898,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,1,0,1,0,0,0,3899,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,0,1,0,1,0,0,3900,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,1,0,1,0,0,0,3903,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,0,1,0,1,0,0,3904,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,33,62,26,-16,84,26,314,1,0,1,0,0,0,3905,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,86,44,1,0,1,0,0,0,22,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,86,44,1,0,1,0,0,0,23,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,86,44,1,0,1,0,0,0,24,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,231,48,0,1,0,1,0,0,844,2,8,169,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,86,44,1,0,1,0,0,0,33,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,86,44,1,0,1,0,0,0,34,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,86,44,1,0,1,0,0,0,34,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,86,44,1,0,1,0,0,0,35,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,86,44,1,0,1,0,0,0,36,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,86,44,1,0,1,0,0,0,37,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-14,87,232,48,0,1,0,1,0,0,845,2,8,170,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,86,44,1,0,1,0,0,0,38,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,26,320,0,1,0,1,0,0,1060,0,12,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,98,320,0,1,0,1,0,0,1061,0,5,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,30,314,1,0,1,0,0,0,550,0,11,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,30,320,0,1,0,1,0,0,1063,0,11,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,30,320,0,1,0,1,0,0,1063,0,11,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,80,314,1,0,1,0,0,0,551,0,2,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,72,320,0,1,0,1,0,0,1064,0,3,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,86,44,1,0,1,0,0,0,0,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,86,44,1,0,1,0,0,0,0,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,86,44,1,0,1,0,0,0,1,2,8,0,INTRUSION
70,2,0,0,-1,-1,0,67.0,34,62,33,-2,87,26,320,0,1,0,1,0,0,1065,0,12,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,26,320,0,1,0,1,0,0,1066,0,12,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,98,320,0,1,0,1,0,0,1067,0,5,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,98,320,0,1,0,1,0,0,1067,0,5,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,30,314,1,0,1,0,0,0,552,0,11,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,30,320,0,1,0,1,0,0,1068,0,11,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,30,320,0,1,0,1,0,0,1068,0,11,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,80,314,1,0,1,0,0,0,553,0,2,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,72,320,0,1,0,1,0,0,1069,0,3,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,334,0,3,1,3,1,0,0,1070,2,0,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,75,44,0,1,0,1,0,0,846,2,8,13,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,62,44,0,1,0,1,0,0,847,2,8,0,INTRUSION
70,2,-1,0,-1,-1,0,66.0,35,62,36,8,75,62,44,0,1,0,1,0,0,847,2,8,0,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,62,44,0,1,0,1,0,0,847,2,8,0,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,86,44,1,0,1,0,0,0,22,2,8,0,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,86,44,1,0,1,0,0,0,23,2,8,0,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,86,44,1,0,1,0,0,0,25,2,8,0,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,86,44,1,0,1,0,0,0,26,2,8,0,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,233,44,0,1,0,1,0,0,848,2,8,171,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,86,44,1,0,1,0,0,0,28,2,8,0,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,74,44,0,1,0,1,0,0,849,2,8,12,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,231,44,0,1,0,1,0,0,850,2,8,169,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,231,44,0,1,0,1,0,0,850,2,8,169,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
70,1,-1,0,0,-2,0,66.0,35,62,26,5,76,86,44,1,0,1,0,0,0,29,2,8,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,320,0,1,0,1,0,0,1077,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,98,320,0,1,0,1,0,0,1078,0,5,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,0,1,0,1,0,0,388,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,1,0,1,0,0,0,389,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,0,1,0,1,0,0,390,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,1,0,1,0,0,0,391,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,0,1,0,1,0,0,392,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,1,0,1,0,0,0,393,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,0,1,0,1,0,0,394,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,1,0,1,0,0,0,395,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,0,1,0,1,0,0,396,0,12,0,INTRUSION
70,0,0,0,0,0,0,67.0,36,62,22,-2,76,26,314,1,0,1,0,0,0,397,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,0,1,0,1,0,0,398,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,1,0,1,0,0,0,399,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,0,1,0,1,0,0,400,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,1,0,1,0,0,0,401,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,0,1,0,1,0,0,402,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,1,0,1,0,0,0,403,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,0,1,0,1,0,0,404,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,1,0,1,0,0,0,405,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,0,1,0,1,0,0,406,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,1,0,1,0,0,0,407,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,0,1,0,1,0,0,408,0,12,0,INTRUSION
70,1,0,0,-1,0,0,67.0,37,62,19,4,78,26,314,1,0,1,0,0,0,409,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,0,1,0,1,0,0,410,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,1,0,1,0,0,0,411,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,0,1,0,1,0,0,412,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,1,0,1,0,0,0,413,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,0,1,0,1,0,0,414,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,1,0,1,0,0,0,415,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,0,1,0,1,0,0,416,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,1,0,1,0,0,0,417,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,0,1,0,1,0,0,418,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,1,0,1,0,0,0,419,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,0,1,0,1,0,0,420,0,12,0,INTRUSION
80,1,0,0,-1,-3,0,67.0,37,62,9,8,81,26,314,1,0,1,0,0,0,421,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,0,1,0,1,0,0,422,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,1,0,1,0,0,0,423,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,0,1,0,1,0,0,424,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,1,0,1,0,0,0,425,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,0,1,0,1,0,0,426,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,1,0,1,0,0,0,427,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,0,1,0,1,0,0,428,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,1,0,1,0,0,0,429,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,0,1,0,1,0,0,430,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,1,0,1,0,0,0,431,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,0,1,0,1,0,0,432,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,2,7,82,26,314,1,0,1,0,0,0,433,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,0,1,0,1,0,0,434,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,1,0,1,0,0,0,435,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,0,1,0,1,0,0,436,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,1,0,1,0,0,0,437,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,0,1,0,1,0,0,438,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,1,0,1,0,0,0,439,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,0,1,0,1,0,0,440,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,1,0,1,0,0,0,441,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,0,1,0,1,0,0,442,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,1,0,1,0,0,0,443,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,0,1,0,1,0,0,444,0,12,0,INTRUSION
80,0,0,0,0,-1,0,67.0,38,62,1,6,82,26,314,1,0,1,0,0,0,445,0,12,0,INTRUSION
80,0,0,0,0,0,0,67.0,39,62,2,5,82,26,314,0,1,0,1,0,0,446,0,12,0,INTRUSION
80,0,0,0,0,0,0,67.0,39,62,2,5,82,26,314,1,0,1,0,0,0,447,0,12,0,INTRUSION
80,0,0,0,0,0,0,67.0,39,62,2,5,82,26,314,0,1,0,1,0,0,448,0,12,0,INTRUSION
80,0,0,0,0,0,0,67.0,39,62,2,5,82,26,314,1,0,1,0,0,0,449,0,12,0,INTRUSION
80,0,0,0,0,0,0,67.0,39,62,2,5,82,26,314,0,1,0,1,0,0,450,0,12,0,INTRUSION
